name,description
IDSR LEPROSY,NULL
IDSR LF,NULL
IDSR MALARIA <5,NULL
IDSR MALARIA 5 +,NULL
IDSR MALARIA < 5 YEARS SEVERE,NULL
IDSR MALARIA >= 5 YEARS SEVERE,NULL
IDSR MALARIA < 5 YEARS UNCOMPLICATED,NULL
IDSR MALARIA >= 5 YEARS UNCOMPLICATED,NULL
IDSR MALARIA IN PREGNANT WOMEN SEVERE,NULL
IDSR MALARIA IN PREGNANT WOMEN UNCOMPLICATED,NULL
IDSR MALARIA PREGNANCY,NULL
IDSR MALARIA WITH SEVERE ANEMIA <5YEARS,NULL
IDSR MALE NON VESICULAR GENITAL ULCER,NULL
IDSR MALE URETHRAL DISCHARGE,NULL
IDSR MALNUTRITION < 5 YEARS,NULL
IDSR MATERNAL DEATHS,NULL
IDSR MEASLES,NULL
IDSR MENINGITIS,NULL
IDSR NEONATAL TETANUS,NULL
IDSR NEW AIDS CASES,NULL
IDSR NEWBORN WITH LOW BIRTHWEIGHT < 2500G,NULL
IDSR NEWLY DIAGNOSED HIV,NULL
IDSR ONCHOCERCIASIS,NULL
IDSR PLAGUE,NULL
IDSR PNEUMONIA <5 YEARS,NULL
IDSR POLIOMYELITIS,NULL
IDSR RABIES,NULL
IDSR RECOMMENDATIONS,NULL
IDSR SARS,NULL
IDSR SCHISTOSOMIASIS INTESTINAL,NULL
IDSR SCHISTOSOMIASIS URINARY,NULL
IDSR SEVERE ACUTE RESPIRATORY INFECTION,NULL
IDSR SEVERE PNEUMONIA <5,NULL
IDSR SEVERE PNEUMONIA <5 YEARS,NULL
IDSR SEXUALLY TRANSMITTED INFECTIONS,NULL
IDSR SMALLPOX,NULL
IDSR TRACHOMA,NULL
IDSR TRYPANOSOMIASIS,NULL
IDSR TYPHOID FEVER,NULL
IDSR UNCOMPLICATED MALARIA <5Y LAB CONFIRMED,NULL
IDSR UNCOMPLICATED MALARIA 5+Y LAB CONFIRMED,NULL
IDSR VERY SEVERE PNEUMONIA <5 YEARS,NULL
IDSR VIRAL HEMORRHAGIC,NULL
IDSR VIRAL HEMORRHAGIC FEVER,NULL
IDSR YELLOW FEVER,NULL
"IMCI ADJUSTMENT COTRIMOXAZOLE  E ",NULL
IMCI ADJUSTMENT COTRIMOXAZOLE IN,NULL
IMCI ADJUSTMENT COTRIMOXAZOLE OUT,NULL
"IMCI ADJUSTMENT EYE OINTMENT  E ",NULL
IMCI ADJUSTMENT EYE OINTMENT IN,NULL
IMCI ADJUSTMENT EYE OINTMENT OUT,NULL
"IMCI ADJUSTMENT LA 1X6  E ",NULL
IMCI ADJUSTMENT LA 1X6 IN,NULL
IMCI ADJUSTMENT LA 1X6 OUT,NULL
"IMCI ADJUSTMENT LA 2X6  E ",NULL
IMCI ADJUSTMENT LA 2X6 IN,NULL
IMCI ADJUSTMENT LA 2X6 OUT,NULL
"IMCI ADJUSTMENT ORS  E ",NULL
IMCI ADJUSTMENT ORS IN,NULL
IMCI ADJUSTMENT ORS OUT,NULL
"IMCI ADJUSTMENT PARACETAMOL  E ",NULL
IMCI ADJUSTMENT PARACETAMOL IN,NULL
IMCI ADJUSTMENT PARACETAMOL OUT,NULL
"IMCI ADJUSTMENT ZINC  E ",NULL
IMCI ADJUSTMENT ZINC IN,NULL
IMCI ADJUSTMENT ZINC OUT,NULL
"IMCI DAYS STOCKED OUT COTRIMOXAZOLE  C ",NULL
"IMCI DAYS STOCKED OUT EYE OINTMENT  C ",NULL
"IMCI DAYS STOCKED OUT LA 1X6  C ",NULL
"IMCI DAYS STOCKED OUT LA 2X6  C ",NULL
"IMCI DAYS STOCKED OUT ORS  C ",NULL
"IMCI DAYS STOCKED OUT PARACETAMOL  C ",NULL
"IMCI DAYS STOCKED OUT ZINC  C ",NULL
IMCI DEATHS ANAEMIA PALLOR 12 TO 59 MONTHS,NULL
IMCI DEATHS ANAEMIA PALLOR 2 TO 11 MONTHS,NULL
IMCI DEATHS DIARRHOEA 12 TO 59 MONTHS,NULL
IMCI DEATHS DIARRHOEA 2 TO 11 MONTHS,NULL
IMCI DEATHS MALARIA FEVER 12 TO 59 MONTHS,NULL
IMCI DEATHS MALARIA FEVER 2 TO 11 MONTHS,NULL
IMCI DEATHS MALNUTRITION 12 TO 59 MONTHS,NULL
IMCI DEATHS MALNUTRITION 2 TO 11 MONTHS,NULL
IMCI DEATHS OTHER CONDITIONS 12 TO 59 MONTHS,NULL
IMCI DEATHS OTHER CONDITIONS 2 TO 11 MONTHS,NULL
IMCI DEATHS PNEUMONIA FAST BREATHING 12 TO 59 MONTHS,NULL
IMCI DEATHS PNEUMONIA FAST BREATHING 2 TO 11 MONTHS,NULL
IMCI DEATHS RED EYE 12 TO 59 MONTHS,NULL
IMCI DEATHS RED EYE 2 TO 11 MONTHS,NULL
"IMCI LOSES COTRIMOXAZOLE  D ",NULL
"IMCI LOSES EYE OINTMENT  D ",NULL
"IMCI LOSES LA 1X6  D ",NULL
"IMCI LOSES LA 2X6  D ",NULL
"IMCI LOSES ORS  D ",NULL
"IMCI LOSES PARACETAMOL  D ",NULL
"IMCI LOSES ZINC  D ",NULL
IMCI NEW CASES ANAEMIA PALLOR 12 TO 59 MONTHS,NULL
IMCI NEW CASES ANAEMIA PALLOR 2 TO 11 MONTHS,NULL
IMCI NEW CASES BY GENDER FEMALE,NULL
IMCI NEW CASES BY GENDER MALE,NULL
IMCI NEW CASES DIARRHOEA 12 TO 59 MONTHS,NULL
IMCI NEW CASES DIARRHOEA 2 TO 11 MONTHS,NULL
IMCI NEW CASES MALARIA FEVER 12 TO 59 MONTHS,NULL
IMCI NEW CASES MALARIA FEVER 2 TO 11 MONTHS,NULL
IMCI NEW CASES MALNUTRITION 12 TO 59 MONTHS,NULL
IMCI NEW CASES MALNUTRITION 2 TO 11 MONTHS,NULL
IMCI NEW CASES OTHER CONDITIONS 12 TO 59 MONTHS,NULL
IMCI NEW CASES OTHER CONDITIONS 2 TO 11 MONTHS,NULL
IMCI NEW CASES PNEUMONIA FAST BREATHING 12 TO 59 MONTHS,NULL
IMCI NEW CASES PNEUMONIA FAST BREATHING 2 TO 11 MONTHS,NULL
IMCI NEW CASES RED EYE 12 TO 59 MONTHS,NULL
IMCI NEW CASES RED EYE 2 TO 11 MONTHS,NULL
"IMCI NEW SOH COTRIMOXAZOLE  H ",NULL
"IMCI NEW SOH EYE OINTMENT  H ",NULL
"IMCI NEW SOH LA 1X6  H ",NULL
"IMCI NEW SOH LA 2X6  H ",NULL
"IMCI NEW SOH ORS  H ",NULL
"IMCI NEW SOH PARACETAMOL  H ",NULL
"IMCI NEW SOH ZINC  H ",NULL
"IMCI QTY RECEIVED COTRIMOXAZOLE  G ",NULL
"IMCI QTY RECEIVED EYE OINTMENT  G ",NULL
"IMCI QTY RECEIVED LA 1X6  G ",NULL
"IMCI QTY RECEIVED LA 2X6  G ",NULL
"IMCI QTY RECEIVED ORS  G ",NULL
"IMCI QTY RECEIVED PARACETAMOL  G ",NULL
"IMCI QTY RECEIVED ZINC  G ",NULL
"IMCI QUANTITY DISPENSED COTRIMOXAZOLE  B ",NULL
"IMCI QUANTITY DISPENSED EYE OINTMENT  B ",NULL
"IMCI QUANTITY DISPENSED LA 1X6  B ",NULL
"IMCI QUANTITY DISPENSED LA 2X6  B ",NULL
"IMCI QUANTITY DISPENSED ORS  B ",NULL
"IMCI QUANTITY DISPENSED PARACETAMOL  B ",NULL
"IMCI QUANTITY DISPENSED ZINC  B ",NULL
"IMCI QUANTITY ON HAND COTRIMOXAZOLE  A ",NULL
"IMCI QUANTITY ON HAND EYE OINTMENT  A ",NULL
"IMCI QUANTITY ON HAND LA 1X6  A ",NULL
"IMCI QUANTITY ON HAND LA 2X6  A ",NULL
"IMCI QUANTITY ON HAND ORS  A ",NULL
"IMCI QUANTITY ON HAND PARACETAMOL  A ",NULL
"IMCI QUANTITY ON HAND ZINC  A ",NULL
IMCI REFERRALS ANAEMIA PALLOR 12 TO 59 MONTHS,NULL
IMCI REFERRALS ANAEMIA PALLOR 2 TO 11 MONTHS,NULL
IMCI REFERRALS DIARRHOEA 12 TO 59 MONTHS,NULL
IMCI REFERRALS DIARRHOEA 2 TO 11 MONTHS,NULL
IMCI REFERRALS MALARIA FEVER 12 TO 59 MONTHS,NULL
IMCI REFERRALS MALARIA FEVER 2 TO 11 MONTHS,NULL
IMCI REFERRALS MALNUTRITION 12 TO 59 MONTHS,NULL
IMCI REFERRALS MALNUTRITION 2 TO 11 MONTHS,NULL
IMCI REFERRALS OTHER CONDITIONS 12 TO 59 MONTHS,NULL
IMCI REFERRALS OTHER CONDITIONS 2 TO 11 MONTHS,NULL
IMCI REFERRALS PNEUMONIA FAST BREATHING 12 TO 59 MONTHS,NULL
IMCI REFERRALS PNEUMONIA FAST BREATHING 2 TO 11 MONTHS,NULL
IMCI REFERRALS RED EYE 12 TO 59 MONTHS,NULL
IMCI REFERRALS RED EYE 2 TO 11 MONTHS,NULL
INCINERATOR AND PLACENTA DISPOSAL PIT HEALTH CENTRES,NULL
INCOME ALL SOURCES,NULL
INCOME COST SHARING,NULL
INTESTINAL WORMS ADMISSION,NULL
INTESTINAL WORMS INPATIENT DEATH,NULL
INTESTINAL WORMS NEW,NULL
KMC BABIES INITIATED ON AMBULATORY KMC,NULL
KMC LBW BABIES INITIATED ON AMBULATORY KMC,NULL
KMC NUMBER OF BABIES DISCHARGED ALIVE,NULL
KMC NUMBER OF BABIES EXPECTED FOR KMC FOLLOW UP,NULL
KMC NUMBER OF BABIES INITIATED ON KMC,NULL
KMC NUMBER OF BABIES INITIATED ON KMC REF IN,Number of babies initiated on ambulatory KMC
KMC NUMBER OF BABIES INITIATED ON KMC REF OUT,Number of low birth weight babies initiated on ambulatory KMC
KMC NUMBER OF BABIES THAT ATTENDED ATLEAST 1 KMC FOLLOW UP,Number of babies discharged alive from facility based KMC
KMC NUMBER OF BABIES WHO ABSCONDED FROM KMC,NULL
KMC NUMBER OF BABIES WHO DIED BEFORE DISCHARGE,NULL
KMC NUMBER OF LBW BABIES,Number of babies initiated on facility based KMC who were referred in
KMC NUMBER OF PRE TERM BABIES,Numbered of babies initiated on KMC and referred out
LAB ACID PHOSPHATASE,NULL
LAB ADULT CELL PACKS,Number of babies who left KMC against medical advice
LAB ALBUMIN,NULL
LAB ALKALINE PHOSPHATASE,Number of Low Birth Weight Babies on KMC
LAB AMYLASE,Number of Pre-term babies on KMC
LAB BICARBONATE,NULL
LAB BILURUBIN TOTAL,NULL
LAB BIRULUBIN DIRECT,NULL
LAB BLEEDING TIME,NULL
LAB BLOOD GROUPING,NULL
LAB CALCIUM,NULL
LAB CD4 EPIC,NULL
LAB CHLORIDE,NULL
LAB CHOLESTEROL,NULL
LAB CLOTTING TIME,NULL
LAB CPK,NULL
LAB CREATININE,NULL
LAB CRYOS,NULL
LAB CSF PROTEIN,NULL
LAB DNA,NULL
LAB ERYTHROCYTES SEDIMENTATION RATE,NULL
LAB FBC,NULL
LAB FECALYSIS,NULL
LAB FFP,NULL
LAB GGT,NULL
LAB GLUCOSE,NULL
LAB GOT,NULL
LAB GPT,NULL
LAB GRAM NEGATIVE DIPLOCOCCI,NULL
LAB GRAM STAIN,NULL
LAB HEMOGLOBIN,NULL
LAB HEPATITIS B,NULL
LAB HEPATITIS C,NULL
LAB HIV DETERMINE,NULL
LAB INDIAN INK,NULL
LAB LABORATORY TECHN IN POST,NULL
LAB LACTATE LDH,NULL
LAB LIVER FUNCTIONAL TEST,NULL
LAB MALARIA MICROSCOPY,NULL
LAB N MENINGITIDIS,NULL
LAB NO OF DAYS WITHOUT FUNCTIONAL KEY EQUIPMENT,NULL
LAB NO OF PARASITOLOGICAL TESTS CONDUCTED,NULL
LAB NUMBER OF BIOCHEMISTRY TESTS CONDUCTED,NULL
LAB NUMBER OF BLOOD PRODUCTS ORDERED,NULL
LAB NUMBER OF BLOOD PRODUCTS SUPPLIED,NULL
LAB NUMBER OF HEMATOLOGICAL TESTS CONDUCTED,NULL
LAB NUMBER OF MICROBIOLOGICAL TESTS CONDUCTED,NULL
LAB NUMBER OF PANEL TESTS CONDUCTED,NULL
LAB NUMBER OF PATHOLOGICAL TESTS CONDUCTED,NULL
LAB NUMBER OF SEROLOGICAL TESTS CONDUCTED,NULL
LAB NUMBER OF STOCK OUT DAYS FOR KEY REAGENTS,NULL
LAB NUMBER OF TB TESTS,NULL
LAB OTHER,NULL
LAB OTHER CULTURE POSITVES,NULL
"LAB OTHER SLIDE POSITIVES  INCLDING ZN ",NULL
LAB PEDIATRICS CELL PACKS,NULL
LAB PHOSPHOROUS,NULL
LAB PLATELETS,NULL
LAB POTASSIUM,NULL
LAB PREGNANCY TESTS,NULL
LAB RBC MORPHOLOGY PBS,NULL
LAB RDT,NULL
LAB S HAEMATOBIUM,NULL
LAB SICKLE CELL,NULL
LAB SLIDE GRAM STAIN,NULL
LAB SLIDE POSITIVE WET MOUNT,NULL
LAB SODIUM,NULL
LAB SPERM COUNTS,NULL
LAB SPNEUMONIA,NULL
LAB SYPHILIS,NULL
LAB T3,NULL
LAB T4,NULL
LAB TOTAL BLOOD CULTURE,NULL
LAB TOTAL BLOOD PRODUCTS ORDERED FROM MBTS,NULL
LAB TOTAL BLOOD PRODUCTS SUPPLIED FROM MBTS,NULL
LAB TOTAL CROSSMATCHING,NULL
LAB TOTAL CSF,NULL
LAB TOTAL HVS,NULL
LAB TOTAL NUMBER OF TESTS CONDUCTED,NULL
LAB TOTAL NUMBER OF TESTS REQUESTED,NULL
LAB TOTAL OTHER BODY CULTURES,NULL
LAB TOTAL PROTEIN,NULL
LAB TOTAL SENSITIVITY TESTS,NULL
LAB TOTAL STOOL CULTURE FOR CHOLERA,NULL
LAB TOTAL STOOL CULTURE FOR SALMONELLA AND SHIGELLA,NULL
LAB TOTAL URINE CULTURE,NULL
LAB TOTAL URINE MICROSCOPY,NULL
LAB TRIGLYCERIDES,NULL
LAB TSF,NULL
LAB T VIRGINALS,NULL
LAB UREA,NULL
LAB UREA AND ELECTROLYTES,NULL
LAB URIC ACID,NULL
LAB VIRAL LOAD,NULL
LEPROSY ADMISSION,NULL
LEPROSY INPATIENT DEATH,NULL
LF ADULTS > 15 YEARS,NULL
LF DRUGS USED,NULL
LF HDROCOEL,NULL
LF HELMINTHIASIS,NULL
LF LYMPHATIC FILARISIS,NULL
LF LYMPHOEDEMA,NULL
LF ONCHOCERCIASIS,NULL
LF POPULATION,NULL
"LF PRE SCHOOL CHILDREN  0 4 YEARS ",NULL
LF SCHITOSOMIASIS,NULL
"LF SCHOOL AGE CHILDREN  5 14 YEARS ",NULL
LF SIGHT PROBLEM,NULL
LF THERAPEUTIC,NULL
LF TREATED,NULL
LF YESNO,NULL
MA ART MOTHER 1ST OR 2ND TRIMESTER,NULL
MA ART MOTHER 3RD TRIMESTER,NULL
MA ART MOTHER DURING LABOUR,NULL
MA BREASTFEEDING INITIATED BF IN 60MIN,NULL
MA DELIVERY MODE BREECH,NULL
MA DELIVERY MODE CAESAREAN SECTION,NULL
MA DELIVERY MODE SPONTANEOUS VAGINA,NULL
MA DELIVERY MODE VACUUM EXTRACTION,NULL
MA DELIVERY PLACE HOME TBA,NULL
MA DELIVERY PLACE IN TRANSIT,NULL
MA DELIVERY PLACE OTHER FACILITY,NULL
MA DELIVERY PLACE THIS FACILITY,NULL
MA HIV TEST RESULTS NEW VE,NULL
MA HIV TEST RESULTS NEW +VE,NULL
MA HIV TEST RESULTS NOT DONE,NULL
MA HIV TEST RESULTS PRE VE,NULL
MA HIV TEST RESULTS PREV +VE,NULL
MA INFANT SURVIVAL ALIVE EXP NO NVP,NULL
MA INFANT SURVIVAL ALIVE EXP NVP,NULL
MA INFANT SURVIVAL ALIVE NOT HIV EXP,NULL
MA INFANT SURVIVAL ALIVE UNKNOWN EXP,NULL
MA INFANT SURVIVAL NEONATAL DEATH,NULL
MA INFANT SURVIVAL STILLBIRTH MACERATED,NULL
MA INFANT SURVIVAL STILL FRESH,NULL
MALARIA ADMISSION,NULL
MALARIA DISTRICT HOSPITAL,NULL
MALARIA FLIPCHART,NULL
MALARIA HEALTH CENTRE,NULL
MALARIA INPATIENT DEATH,NULL
MALARIA LEAFLETS,NULL
MALARIA NEW,NULL
MALARIA NONE,NULL
MALARIA # OF COMMUNITY MEETINGS COMMEMORATION DAYS,NULL
MALARIA # OF FILM SHOWS,NULL
MALARIA # OF INTERACTIVE DRAMA SESSIONS,NULL
MALARIA # OF ROAD SHOWS,NULL
MALARIA OTHER,NULL
MALARIA POSTERS,NULL
MALARIA RURAL COMM HOSP,NULL
MALARIA TOTAL# PROVIDED IN THIS QUARTER,NULL
MALARIA TV DVDS,NULL
MAL INPATIENT CONFIRMED MALARIA CASES <5 YEARS,NULL
MAL INPATIENT CONFIRMED MALARIA CASES 5+ YEARS,NULL
MAL INPATIENT DEATHS TOTAL <5 YEARS,NULL
MAL INPATIENT DEATHS TOTAL 5+ YEARS,NULL
MAL INPATIENT MALARIA DEATHS TOTAL <5 YEARS,NULL
MAL INPATIENT MALARIA DEATHS TOTAL 5+ YEARS,NULL
MAL INPATIENTS TOTAL <5 YEARS,NULL
MAL INPATIENTS TOTAL 5+ YEARS,NULL
MAL INPATIENT SUSPECTED MALARIA CASES < 5 YEARS,NULL
MAL INPATIENT SUSPECTED MALARIA CASES 5+ YEARS,NULL
MAL LA 1X6 CONSUMED,NULL
MAL LA 1X6 QDISPENSED,NULL
MAL LA 1X6 Q ISSUED,NULL
MAL LA 1X6 RECIEVED,NULL
MAL LA 1X6 STOCKED OUT,NULL
MAL LA 2X6 CONSUMED,NULL
MAL LA 2X6 QDISPENSED,NULL
MAL LA 2X6 Q ISSUED,NULL
MAL LA 2X6 RECIEVED,NULL
MAL LA 2X6 STOCKED OUT,NULL
MAL LA 3X6 CONSUMED,NULL
MAL LA 3X6 QDISPENSED,NULL
MAL LA 3X6 Q ISSUED,NULL
MAL LA 3X6 RECIEVED,NULL
MAL LA 3X6 STOCKED OUT,NULL
MAL LA 4X6 CONSUMED,NULL
MAL LA 4X6 QDISPENSED,NULL
MAL LA 4X6 Q ISSUED,NULL
MAL LA 4X6 RECEIVED,NULL
MAL LA 4X6 STOCKED OUT,NULL
MAL NUM OF INVALID TEST RDT <5 YRS,NULL
MAL NUM OF INVALID TEST RDT 5+ YRS,NULL
MALNUTRITION ADMISSION,NULL
MALNUTRITION INPATIENT DEATH,NULL
MALNUTRITION NEW,NULL
MAL OUTPATIENT CONFIRMED MALARIA CASES MICROSCOPY < 5 YEARS,NULL
MAL OUTPATIENT CONFIRMED MALARIA CASES MICROSCOPY 5+ YEARS,NULL
MAL OUTPATIENT CONFIRMED MALARIA CASES RDT <5 YEARS,NULL
MAL OUTPATIENT CONFIRMED MALARIA CASES RDT 5+ YEARS,NULL
MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA MICROSCOPY <5 YEARS,NULL
MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA MICROSCOPY 5+ YEARS,NULL
MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA RDT < 5 YEARS,NULL
MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA RDT 5+ YEARS,NULL
MAL OUTPATIENT SUSPECTED MALARIA CASES < 5 YEARS,NULL
MAL OUTPATIENT SUSPECTED MALARIA CASES 5+ YEARS,NULL
MAL RDTS CONSUMED,NULL
MAL RDTS RECEIVED,NULL
MAL RTDS CONSUMED,NULL
MAL RTDS Q ISSUED,NULL
MAL RTDS RECIEVED,NULL
MAL RTDS STOCKED OUT,NULL
MAL SP CONSUMED,NULL
MAL SP Q ISSUED,NULL
MAL SP RECEIVED,NULL
MAL SP STOCKED OUT,NULL
MA MOTHER NOT ON ART,NULL
MA MOTHER START BEFORE PREGNANCY,NULL
MANAGEMENT MEETINGS CONDUCTED,NULL
MA NEWBORN COMPLICATIONS ASPHYXIA,NULL
MA NEWBORN COMPLICATIONS NONE,NULL
MA NEWBORN COMPLICATIONS OTHER,NULL
MA NEWBORN COMPLICATIONS PREMATURITY,NULL
MA NEWBORN COMPLICATIONS SEPSIS,NULL
MA NEWBORN COMPLICATIONS WEIGHT < 2500G,NULL
MA OBS COMPLICATIONS ANTE PARTUM,NULL
MA OBS COMPLICATIONS NONE,NULL
MA OBS COMPLICATIONS OTHERS,NULL
MA OBS COMPLICATIONS POST PARTUM,NULL
MA OBS COMPLICATIONS PRE ECLAMPSIA,NULL
MA OBS COMPLICATIONS PRO LABOUR,NULL
MA OBS COMPLICATIONS RUPTURED UTERUS,NULL
MA OBS COMPLICATIONS SEPSIS,NULL
MA OBST CARE ANTIBIOTICS,NULL
MA OBST CARE ANTICONVULSIVE,NULL
MA OBST CARE BLOOD TRANSFUSION,NULL
MA OBST CARE MANUAL REM PLACENTA,NULL
MA OBST CARE OXYTOCIN,NULL
MA RECEIVED VIT A,NULL
MA RECIEVED TETRACYCLINE EYE OINTMENT,NULL
MA REFERRED OUT,NULL
MA SINGLETONS,NULL
MA STAFF CONDUCTING DELIVERY A,NULL
MA STAFF CONDUCTING DELIVERY B,NULL
MA STAFF CONDUCTING DELIVERY C,NULL
MATERNAL HEALTH DISTRICT HOSPITAL,NULL
MATERNAL HEALTH FLIPCHART,NULL
MATERNAL HEALTH HEALTH CENTRE,NULL
MATERNAL HEALTH NONE,NULL
MATERNAL HEALTH # OF COMMUNITY MEETINGS COMMEMORATION DAYS,NULL
MATERNAL HEALTH # OF FILM SHOWS,NULL
MATERNAL HEALTH # OF INTERACTIVE DRAMA SESSIONS,NULL
MATERNAL HEALTH # OF ROAD SHOWS,NULL
MATERNAL HEALTH POSTERS,NULL
MATERNAL HEALTH RURAL COMM HOSP,NULL
MATERNAL HEALTH TOTAL# PROVIDED IN THIS QUARTER,NULL
MATERNAL HEALTH TOTAL# PROVIDED IN THIS QUARTER,NULL
MATERNAL HEALTH TV DVDS,NULL
MATERNITY ADMISSION,NULL
MAT MATERNAL DEATHS,NULL
MA TWINS TRIPLETS,NULL
MCCP 1 YEAR FOLLOW UP <30,NULL
MCCP 1 YEAR FOLLOW UP 30 45,NULL
MCCP 1 YEAR FOLLOW UP >45,NULL
MCCP 1 YEAR FOLLOW UP HIV,NULL
MCCP 1 YEAR FOLLOW UP HIV+,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA <30,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA + <30,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA 30 45,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA + 30 45,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA >45,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA + >45,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA HIV +,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA + HIV,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA HIV,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA+ HIV+,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA UKNOWN,NULL
MCCP 1 YEAR FOLLOW UP INITIAL VIA + UKNOWN,NULL
MCCP 1 YEAR FOLLOW UP UKNOWN,NULL
MCCP 1 YEAR FOLLOW UP VIA+ HIV,NULL
MCCP 1 YEAR FOLLOW UP VIA+ HIV+,NULL
MCCP 1 YEAR FOLLOW UP VIA HIV,NULL
MCCP 1 YEAR FOLLOW UP VIA HIV +,NULL
MCCP 3 MONTH REVIEW <30,NULL
MCCP 3 MONTH REVIEW 30 45,NULL
MCCP 3 MONTH REVIEW >45,NULL
MCCP 3 MONTH REVIEW HIV,NULL
MCCP 3 MONTH REVIEW HIV +,NULL
MCCP 3 MONTH REVIEW UKNOWN,NULL
MCCP IMMEDIATE CRYO DONE HIV,NULL
MCCP IMMEDIATE CRYO DONE HIV+,NULL
MCCP INITIAL VIA <30,NULL
MCCP INITIAL VIA+ <30,NULL
MCCP INITIAL VIA 30 45,NULL
MCCP INITIAL VIA+ 30 45,NULL
MCCP INITIAL VIA >45,NULL
MCCP INITIAL VIA+ >45,NULL
MCCP INITIAL VIA HIV,NULL
MCCP INITIAL VIA HIV+,NULL
MCCP INITIAL VIA+ HIV,NULL
MCCP INITIAL VIA+ HIV+,NULL
MCCP INITIAL VIA UKNOWN,NULL
MCCP INITIAL VIA+ UKNOWN,NULL
MCCPP 3 MONTH REVIEW HIV,NULL
MCCPP 3 MONTH REVIEW HIV +,NULL
MCCPP INITIAL VIA HIV,NULL
MCCPP INITIAL VIA HIV+,NULL
MCCP POSTPONED CRYO DONE <30,NULL
MCCP POSTPONED CRYO DONE 30 45,NULL
MCCP POSTPONED CRYO DONE >45,NULL
MCCP POSTPONED CRYO DONE HIV,NULL
MCCP POSTPONED CRYO DONE HIV+,NULL
MCCP POSTPONED CRYO DONE HIV+,NULL
MCCP POSTPONED CRYO DONE UKNOWN,NULL
MCCP POSTPONED CRYO HIV+,NULL
MCCP POSTPONED CRYO NOT DONE HIV,NULL
MCCP POSTPONED CRYO NOT DONE HIV+,NULL
MCCP POSTPONED CRYO NOT DONE UKNOWN,NULL
MCCPP POSTPONED CRYO HIV,NULL
MCCPP POSTPONED CRYO HIV+,NULL
MCCPP PROBLEM VISIT HIV,NULL
MCCPP PROBLEM VISIT HIV+,NULL
MCCP PROBLEM VISIT <30,NULL
MCCP PROBLEM VISIT 30 45,NULL
MCCP PROBLEM VISIT >45,NULL
MCCP PROBLEM VISIT HIV,NULL
MCCP PROBLEM VISIT HIV+,NULL
MCCP PROBLEM VISIT UKNOWN,NULL
MCCP REFERRAL LARGE LESION <30,NULL
MCCP REFERRAL LARGE LESION 30 45,NULL
MCCP REFERRAL LARGE LESION >45,NULL
MCCP REFERRAL LARGE LESION HIV,NULL
MCCP REFERRAL LARGE LESION HIV+,NULL
MCCP REFERRAL LARGE LESION UKNOWN,NULL
MCCP REFERRAL OTHER GYN HIV,NULL
MCCP REFERRAL OTHER GYN HIV+,NULL
MCCP REFERRAL SUSPECT CANCER <30,NULL
MCCP REFERRAL SUSPECT CANCER 30 45,NULL
MCCP REFERRAL SUSPECT CANCER >45,NULL
MCCP REFERRAL SUSPECT CANCER HIV,NULL
MCCP REFERRAL SUSPECT CANCER HIV+,NULL
MCCP REFERRAL SUSPECT CANCER UKNOWN,NULL
MDR CLINICAL MDR <15,NULL
MDR CLINICAL MDR 15+,NULL
MDR CLINICAL MDR NEW CASES,NULL
MDR CLINICAL MDR PREVIOUSLY TREATED WITH FLDS,NULL
MDR CLINICAL MDR PREVIOUSLY TREATED WITH SLDS,NULL
MDR CONFIRMED MDR <15,NULL
MDR CONFIRMED MDR 15+,NULL
MDR CONFIRMED MDR NEW CASES,NULL
MDR CONFIRMED MDR PREVIOUSLY TREATED WITH FLDS,NULL
MDR CONFIRMED MDR PREVIOUSLY TREATED WITH SLDS,NULL
MDR CONFIRMED RR 15+,NULL
MDR CONFIRMED RR CASES <15,NULL
MDR CONFIRMED RR CASES NEW CASES,NULL
MDR CONFIRMED RR CASES PREVIOUSLY TREATED WITH FLDS,NULL
MDR CONFIRMED RR CASES PREVIOUSLY TREATED WITH SLDS,NULL
MDR INTERIM OUTCOME CULTURE AND SMEAR NOT DONE,NULL
MDR INTERIM OUTCOME DIED,NULL
MDR INTERIM OUTCOME LOST TO FOLLOW UP,NULL
MDR INTERIM OUTCOME NEGATIVE BACTERIOLOGIC RESULTS,NULL
MDR INTERIM OUTCOME NUMBER IN COHORT,NULL
MDR INTERIM OUTCOME POSITIVE BACTERIOLOGIC RESULTS,NULL
MDR INTERIM OUTCOME TRANSFER OUT,NULL
MDR TREATMENT OUTCOME COMPLETED,NULL
MDR TREATMENT OUTCOME CURED,NULL
