ID NUMBER,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,2.02.a who is responsible for collecting,2.02.b what additional roles/jobs,2.02.c where does it go,2.02.d How is it transmitted/shared,2.02.e How often,2.02.f How do you use,2.02.g how do others use,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,Level number,Level
2102,DM,1,MEETING ART,UPTAKE,FORM,0,0,0,0,QUARTERLY,PROGTARGET,0,Meetings on ART,Increase Uptake/Demand Creation,Form,2,District
2102,DM,1,MEETING ART,UPTAKE,FORM,0,0,0,0,QUARTERLY,GENRPT,0,Meetings on ART,Increase Uptake/Demand Creation,Form,2,District
2102,DM,1,MEETING ART,UPTAKE,RPT LAHAF,0,0,0,0,QUARTERLY,PROGTARGET,0,Meetings on ART,Increase Uptake/Demand Creation,LAHARF Report,2,District
2102,DM,1,MEETING ART,UPTAKE,RPT LAHAF,0,0,0,0,QUARTERLY,GENRPT,0,Meetings on ART,Increase Uptake/Demand Creation,LAHARF Report,2,District
2102,DM,2,PREVALENCE,LINK,RPT SECTOR,0,0,0,0,QUARTERLY,PROGTARGET,0,Prevalence Rate HIV,Link Partners And Programs,Sector Report,2,District
2102,DM,2,PREVALENCE,LINK,PARTNER NGO,0,0,0,0,QUARTERLY,PROGTARGET,0,Prevalence Rate HIV,Link Partners And Programs,Non-governmental Organization,2,District
2102,DM,2,PREVALENCE FSW,LINK,RPT SECTOR,0,0,0,0,QUARTERLY,PROGTARGET,0,HIV prevalence rate among female sex workers,Link Partners And Programs,Sector Report,2,District
2102,DM,2,PREVALENCE FSW,LINK,PARTNER NGO,0,0,0,0,QUARTERLY,PROGTARGET,0,HIV prevalence rate among female sex workers,Link Partners And Programs,Non-governmental Organization,2,District
2102,DM,2,PREVALENCE,PROGTARGET,RPT SECTOR,0,0,0,0,QUARTERLY,PROGTARGET,0,Prevalence Rate HIV,Program Targeting,Sector Report,2,District
2102,DM,2,PREVALENCE,PROGTARGET,PARTNER NGO,0,0,0,0,QUARTERLY,PROGTARGET,0,Prevalence Rate HIV,Program Targeting,Non-governmental Organization,2,District
2102,DM,2,PREVALENCE FSW,PROGTARGET,RPT SECTOR,0,0,0,0,QUARTERLY,PROGTARGET,0,HIV prevalence rate among female sex workers,Program Targeting,Sector Report,2,District
2102,DM,2,PREVALENCE FSW,PROGTARGET,PARTNER NGO,0,0,0,0,QUARTERLY,PROGTARGET,0,HIV prevalence rate among female sex workers,Program Targeting,Non-governmental Organization,2,District
2102,DM,3,MEETING AWARE,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,Awareness Meetings Conducted,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,IEC,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,IEC Materials Distributed,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,CONDOM,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,Condoms Distributed,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,WORKPLACE,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,Workplace Interventions Conducted,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,EXPENDITURE,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,Funds Used,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,ATTENDYOUTH,UPTAKE,RPT,0,0,0,0,MONTHLY,GENRPT,0,Youth Attending Youth Friendly Service In Health Facility,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,REFER,UPTAKE,RPT,0,0,0,0,MONTHLY,TREND,0,Referral,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,TEST HIV,UPTAKE,RPT,0,0,0,0,MONTHLY,TREND,0,Test HIV,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,TEST HIVPOS,UPTAKE,RPT,0,0,0,0,MONTHLY,TREND,0,Test HIV Positive,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,TEST HIVNEG,UPTAKE,RPT,0,0,0,0,MONTHLY,TREND,0,Test HIV Negative,Increase Uptake/Demand Creation,Report,2,District
2102,DM,3,HBC VISIT,HBC,FORM,0,0,0,0,MONTHLY,HBCKIT,0,Home Based Care Visit,Home Based Care,Form,2,District
2102,DM,3,HBC VISIT,HBC,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Home Based Care Visit,Home Based Care,Form,2,District
2102,DM,3,HBC SUPPORT,HBC,FORM,0,0,0,0,MONTHLY,HBCKIT,0,Home Based Care Support,Home Based Care,Form,2,District
2102,DM,3,HBC SUPPORT,HBC,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Home Based Care Support,Home Based Care,Form,2,District
2102,DM,4,TREAT ART,LINK DIACC,OFF DHO,0,0,0,0,MONTHLY,FOLLOWUP,0,Treatment ART,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,District Health Office,2,District
2102,DM,4,TREAT ART,LINK DIACC,PER COOR ART,0,0,0,0,MONTHLY,FOLLOWUP,0,Treatment ART,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,ART Coordinator,2,District
2102,DM,4,TREAT ART,LINK DIACC,FORM,0,0,0,0,MONTHLY,FOLLOWUP,0,Treatment ART,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,Form,2,District
2102,DM,4,DEFAULT,LINK DIACC,OFF DHO,0,0,0,0,MONTHLY,FOLLOWUP,0,Defaulters,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,District Health Office,2,District
2102,DM,4,DEFAULT,LINK DIACC,PER COOR ART,0,0,0,0,MONTHLY,FOLLOWUP,0,Defaulters,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,ART Coordinator,2,District
2102,DM,4,DEFAULT,LINK DIACC,FORM,0,0,0,0,MONTHLY,FOLLOWUP,0,Defaulters,Link To District Interfaith Aids Coordinating Committee For Treatment Adherence,Form,2,District
2102,DM,5,MI,SENS,MI,0,0,0,0,MI,MI,0,Missing Information,Sensitization,Missing Information,2,District
2102,DM,5,MI,UPTAKE,MI,0,0,0,0,MI,MI,0,Missing Information,Increase Uptake/Demand Creation,Missing Information,2,District
2102,DM,5,SENS TARPOP,SENS,FORM,0,0,0,0,MONTHLY,UPTAKE,0,Sensitized By Target Population,Sensitization,Form,2,District
2102,DM,6,MEETING PMTCT,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Number of meetings on PMTCT conducted,Missing Information,Form,2,District
2102,DM,6,MEETING PMTCT TARPOP,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Number of meetings on PMTCT conducted with the target population,Missing Information,Form,2,District
2102,DM,6,SENS PMTCT,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Sensitization on PMTCT,Missing Information,Form,2,District
2102,DM,6,TREAT B+,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Treat B+,Missing Information,Form,2,District
2102,DM,6,HIVEXPO CHILD HIVPOS,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Exposed Children HIV Positive,Missing Information,Form,2,District
2102,DM,6,MEETING AWARE PMTCT,MI,FORM,0,0,0,0,MONTHLY,PROGPERFORM,0,Awareness Meetings Conducted on PMTCT,Missing Information,Form,2,District
2102,DM,6,TEST HIVPOS MOTHER,MI,OFF DHO,0,0,0,0,MONTHLY,PROGPERFORM,0,Mothers Tested HIV Positive,Missing Information,District Health Office,2,District
2102,DM,6,TEST HIVPOS MOTHER,MI,PER COOR ART,0,0,0,0,MONTHLY,PROGPERFORM,0,Mothers Tested HIV Positive,Missing Information,ART Coordinator,2,District
2102,DM,6,TREAT,MI,OFF DHO,0,0,0,0,MONTHLY,PROGPERFORM,0,Patients Treated,Missing Information,District Health Office,2,District
2102,DM,6,TREAT,MI,PER COOR ART,0,0,0,0,MONTHLY,PROGPERFORM,0,Patients Treated,Missing Information,ART Coordinator,2,District
2102,DM,7,NGOEXIST,LINK,PARTNER NGO,0,0,0,0,ASNEED,DECISION,0,NGOs Existing In An Area,Link Partners And Programs,Non-governmental Organization,2,District
2102,DM,7,NGOEXIST,LINK,OFF MEUNIT,0,0,0,0,ASNEED,DECISION,0,NGOs Existing In An Area,Link Partners And Programs,Monitoring and Evaluation Unit,2,District
2102,DM,7,NGOEXIST,LINK,PARTNER NGO,0,0,0,0,ASNEED,MI,0,NGOs Existing In An Area,Link Partners And Programs,Non-governmental Organization,2,District
2102,DM,7,NGOEXIST,LINK,PROPOSAL,0,0,0,0,ASNEED,MI,0,NGOs Existing In An Area,Link Partners And Programs,Proposal,2,District
2102,DM,7,NGOEXIST,LINK,RPT PARTNER,0,0,0,0,ASNEED,MI,0,NGOs Existing In An Area,Link Partners And Programs,Partner Report,2,District
2102,DM,8,INTERVENTION,PROGPERFORM,RPT,0,0,0,0,QUARTERLY,STRATEGY,0,Initiated on PMTCT,Program Performance,Report,2,District
2102,DM,8,RPTRATE,PROGPERFORM,RPT,0,0,0,0,QUARTERLY,STRATEGY,0,Reporting Rate,Program Performance,Report,2,District
2102,DM,9,TEST HIV TARPOP,RESMOB,PER COOR HTC,0,0,0,0,MONTHLY,PROGPERFORM,0,Number of the target population tested for HIV,Resource Mobilization,HTC Coordinator,2,District
2102,DM,9,TEST HIV TARPOP,PROGTARGET,PER COOR HTC,0,0,0,0,MONTHLY,PROGPERFORM,0,Number of the target population tested for HIV,Program Targeting,HTC Coordinator,2,District
2104,DM,1,DRUG CONSUMP,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Consumption,Drug Supply,Stock Card,2,District
2104,DM,1,DRUG CONSUMP,DRUG SUPPLY,FORM LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Consumption,Drug Supply,LMIS Form,2,District
2104,DM,1,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Supply,Drug Supply,Stock Card,2,District
2104,DM,1,DRUG SUPPLY,DRUG SUPPLY,FORM LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Supply,Drug Supply,LMIS Form,2,District
2104,DM,1,DRUG EXPIRY,DRUG SUPPLY,OFF DRUG,0,0,0,0,MONTHLY,DECISION,0,Drug Expiry,Drug Supply,Drug Store,2,District
2104,DM,1,DRUG EXPIRY,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DECISION,0,Drug Expiry,Drug Supply,Stock Card,2,District
2104,DM,1,DRUG CONSUMP,DRUG SUPPLY,OFF DRUG,0,0,0,0,MONTHLY,DECISION,0,Drug Consumption,Drug Supply,Drug Store,2,District
2104,DM,1,DRUG CONSUMP,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DECISION,0,Drug Consumption,Drug Supply,Stock Card,2,District
2104,DM,2,TEST HIV,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,PROGPERFORM,0,Test HIV,Drug Supply,Client Data Register,2,District
2104,DM,2,TEST HIV,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test HIV,Drug Supply,Client Data Register,2,District
2104,DM,2,TEST HIV,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,PROGPERFORM,0,Test HIV,Drug Supply,Stock Card,2,District
2104,DM,2,TEST HIV,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test HIV,Drug Supply,Stock Card,2,District
2104,DM,2,TESTKIT,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,PROGPERFORM,0,Test Kits Used,Drug Supply,Stock Card,2,District
2104,DM,2,TESTKIT,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test Kits Used,Drug Supply,Stock Card,2,District
2104,DM,2,TESTKIT,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,PROGPERFORM,0,Test Kits Used,Drug Supply,Client Data Register,2,District
2104,DM,2,TESTKIT,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test Kits Used,Drug Supply,Client Data Register,2,District
2104,DM,2,TEST HIVPOS,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,PROGPERFORM,0,Test HIV Positive,Drug Supply,Client Data Register,2,District
2104,DM,2,TEST HIVPOS,DRUG SUPPLY,REG CLNTDTA,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test HIV Positive,Drug Supply,Client Data Register,2,District
2104,DM,2,TEST HIVPOS,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,PROGPERFORM,0,Test HIV Positive,Drug Supply,Stock Card,2,District
2104,DM,2,TEST HIVPOS,DRUG SUPPLY,CARD STOCK,0,0,0,0,MONTHLY,DRUG MANAGE,0,Test HIV Positive,Drug Supply,Stock Card,2,District
2104,DM,3,TEST CD4COUNT,DRUG EXPIRY,MI,0,0,0,0,MI,MI,0,Test CD4 Count,Drug Expiry,Missing Information,2,District
2104,DM,6,DRUG CONSUMP,DRUG SUPPLY,REG DRUG,0,0,0,0,MONTHLY,DRUG CONSUMP,0,Drug Consumption,Drug Supply,Drug Register,2,District
2104,DM,6,CASELOAD,DRUG SUPPLY,REG PATIENT,0,0,0,0,ASNEED,DRUG CONSUMP,0,Caseload,Drug Supply,Patient Register,2,District
2104,DM,7,POPULATION,PRIORITIZE RESOURCE,RPT LOCPOP,0,0,0,0,ASNEED,RESMOB,0,Population,Resource Prioritization,Local Population Report,2,District
2104,DM,7,MORBIDITY,PRIORITIZE RESOURCE,RPT CONSUMP,0,0,0,0,ASNEED,RESMOB,0,Morbidity,Resource Prioritization,Consumption report,2,District
2104,DM,8,PHARMSTATE,DRUG MANAGE,RPT LMIS,0,0,0,0,QUARTERLY,PROGPERFORM,0,State Of Pharmacy,Drug Management,LMIS Report,2,District
2104,DM,8,DRUG EXPIRY,DRUG MANAGE,RPT LMIS,0,0,0,0,QUARTERLY,PROGPERFORM,0,Drug Expiry,Drug Management,LMIS Report,2,District
2104,DM,8,DRUG MANAGE,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Management,Drug Management,LMIS Report,2,District
2104,DM,8,DRUG MANAGE,DRUG MANAGE,RPT FACILITY,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Management,Drug Management,Faciltiy Report,2,District
2104,DM,8,DRUG EXPIRY,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Expiry,Drug Management,LMIS Report,2,District
2104,DM,9,DRUG CONSUMP,DRUG CONSUMP,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Consumption,Drug Consumption,LMIS Report,2,District
2104,DM,9,DRUG CONSUMP,DRUG CONSUMP,RPT LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Consumption,Drug Consumption,LMIS Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG SUPPLY,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Supply,Drug Supply,LMIS Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG SUPPLY,RPT LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Supply,Drug Supply,LMIS Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG SUPPLY,RPT FACILITY,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Supply,Drug Supply,Faciltiy Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG SUPPLY,RPT FACILITY,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Supply,Drug Supply,Faciltiy Report,2,District
2104,DM,9,DRUG CONSUMP,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Consumption,Drug Management,LMIS Report,2,District
2104,DM,9,DRUG CONSUMP,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Consumption,Drug Management,LMIS Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG MANAGE,0,Drug Supply,Drug Management,LMIS Report,2,District
2104,DM,9,DRUG SUPPLY,DRUG MANAGE,RPT LMIS,0,0,0,0,MONTHLY,DRUG ALL,0,Drug Supply,Drug Management,LMIS Report,2,District
2105,DM,1,TREAT,DQ,RPT FACILITY,0,0,0,0,QUARTERLY,FOLLOWUP,0,Patients Treated,Data Quality Check,Faciltiy Report,2,District
2105,DM,1,TREAT,DQ,SUPPLYLIST,0,0,0,0,QUARTERLY,FOLLOWUP,0,Patients Treated,Data Quality Check,Supply List,2,District
2105,DM,1,DRUG EXPIRY,DRUG SUPPLY,PER PHARM AST,0,0,0,0,ASNEED,PROTOADHERE,0,Drug Expiry,Drug Supply,Pharmacy Assistant,2,District
2105,DM,2,TEST HIVPOS,TREATINIT,REG,0,0,0,0,MONTH Q,PROGPERFORM,0,Test HIV Positive,Treatment Initiation,Register,2,District
2105,DM,2,TEST HIVPOS,TREATINIT,SYS EDS,0,0,0,0,MONTH Q,PROGPERFORM,0,Test HIV Positive,Treatment Initiation,Electronic Data System,2,District
2105,DM,2,TEST HIVPOS,TREATINIT,RPT,0,0,0,0,MONTH Q,PROGPERFORM,0,Test HIV Positive,Treatment Initiation,Report,2,District
2105,DM,2,TEST HIVPOS PLW,TREATINIT,REG,0,0,0,0,MONTH Q,PROGPERFORM,0,Number of pregnant and lactating women who tested HIV positive,Treatment Initiation,Register,2,District
2105,DM,2,TEST HIVPOS PLW,TREATINIT,SYS EDS,0,0,0,0,MONTH Q,PROGPERFORM,0,Number of pregnant and lactating women who tested HIV positive,Treatment Initiation,Electronic Data System,2,District
2105,DM,2,TEST HIVPOS PLW,TREATINIT,RPT,0,0,0,0,MONTH Q,PROGPERFORM,0,Number of pregnant and lactating women who tested HIV positive,Treatment Initiation,Report,2,District
2105,DM,2,TEST HIVPOS WOMEN,PROGPERFORM,REG,0,0,0,0,QUARTERLY,SUPERVISION,0,Number of women who test HIV positive,Program Performance,Register,2,District
2105,DM,2,TEST HIVPOS WOMEN,PROGPERFORM,RPT,0,0,0,0,QUARTERLY,SUPERVISION,0,Number of women who test HIV positive,Program Performance,Report,2,District
2105,DM,2,PREVALENCE,PROGPERFORM,REG,0,0,0,0,QUARTERLY,SUPERVISION,0,Prevalence Rate HIV,Program Performance,Register,2,District
2105,DM,2,PREVALENCE,PROGPERFORM,RPT,0,0,0,0,QUARTERLY,SUPERVISION,0,Prevalence Rate HIV,Program Performance,Report,2,District
2105,DM,3,TEST HIVPOS INIT,ESCORT,RPT,0,0,0,0,QUARTERLY,FOLLOWUP,0,Number of individuals tested HIV positive who initiate treatment,Escort Patient To Services,Report,2,District
2105,DM,3,TEST HIVPOS INIT,ESCORT,CARD MAS,0,0,0,0,QUARTERLY,FOLLOWUP,0,Number of individuals tested HIV positive who initiate treatment,Escort Patient To Services,Master Card,2,District
2105,DM,3,TREAT,ESCORT,RPT,0,0,0,0,QUARTERLY,FOLLOWUP,0,Patients Treated,Escort Patient To Services,Report,2,District
2105,DM,3,TREAT,ESCORT,CARD MAS,0,0,0,0,QUARTERLY,FOLLOWUP,0,Patients Treated,Escort Patient To Services,Master Card,2,District
2105,DM,3,FOLLOWUP,ESCORT,RPT,0,0,0,0,QUARTERLY,FOLLOWUP,0,Default Followup,Escort Patient To Services,Report,2,District
2105,DM,3,FOLLOWUP,ESCORT,CARD MAS,0,0,0,0,QUARTERLY,FOLLOWUP,0,Default Followup,Escort Patient To Services,Master Card,2,District
2105,DM,3,TEST TB,ESCORT,CARD MAS,0,0,0,0,QUARTERLY,FOLLOWUP,0,Test TB,Escort Patient To Services,Master Card,2,District
2105,DM,3,TEST TB,ESCORT,RPT,0,0,0,0,QUARTERLY,FOLLOWUP,0,Test TB,Escort Patient To Services,Report,2,District
2105,DM,3,DEFAULT,REFER,RPT,0,0,0,0,QUARTERLY,FEEDBACK,0,Defaulters,Referral,Report,2,District
2105,DM,3,DEFAULT,REFER,RPT,0,0,0,0,QUARTERLY,DRUG EFFECT,0,Defaulters,Referral,Report,2,District
2105,DM,3,DEFAULT,REFER,CARD MAS,0,0,0,0,QUARTERLY,FEEDBACK,0,Defaulters,Referral,Master Card,2,District
2105,DM,3,DEFAULT,REFER,CARD MAS,0,0,0,0,QUARTERLY,DRUG EFFECT,0,Defaulters,Referral,Master Card,2,District
2105,DM,4,DEFAULT,LINK EXPCLIENT,REG,0,0,0,0,QUARTERLY,FOLLOWUP,0,Defaulters,Link with an expert client,Register,2,District
2105,DM,4,DEFAULT,LINK EXPCLIENT,RPT,0,0,0,0,QUARTERLY,FOLLOWUP,0,Defaulters,Link with an expert client,Report,2,District
2105,DM,4,SEEK COUPLE,MALE,REG,0,0,0,0,MONTH Q,PROGPERFORM,0,Couples Seeking Service,Male Involvement,Register,2,District
2105,DM,4,SEEK COUPLE,MALE,RPT,0,0,0,0,MONTH Q,PROGPERFORM,0,Couples Seeking Service,Male Involvement,Report,2,District
2105,DM,6,TREAT MOTHERBABY,TREATINIT,REG ART,0,0,0,0,MONTH Q,MIPCLINIC,0,Mother Baby Pairs Enrolled,Treatment Initiation,Anti-Retroviral Treatment Register,2,District
2105,DM,6,TREAT MOTHERBABY,TREATINIT,REG HCC,0,0,0,0,MONTH Q,MIPCLINIC,0,Mother Baby Pairs Enrolled,Treatment Initiation,Health Center Committee Register,2,District
2105,DM,6,TREAT MOTHERBABY,TREATINIT,RPT,0,0,0,0,MONTH Q,MIPCLINIC,0,Mother Baby Pairs Enrolled,Treatment Initiation,Report,2,District
2105,DM,6,TREAT MOTHERBABY,TREATINIT,RPT FOLLOW,0,0,0,0,MONTH Q,MIPCLINIC,0,Mother Baby Pairs Enrolled,Treatment Initiation,Exposed Follow up,2,District
2105,DM,7,DRUG CONSUMP,DRUG SUPPLY,MI,0,0,0,0,QUARTERLY,DRUG ALL,0,Drug Consumption,Drug Supply,Missing Information,2,District
2105,DM,8,STAFF,STAFFING,SYS DATABASE,0,0,0,0,ASNEED,STAFFING,0,Staff Per Facility,Staffing/Workload,Database,2,District
2105,DM,8,SITE,STAFFING,SYS DATABASE,0,0,0,0,ASNEED,STAFFING,0,Sites Supported,Staffing/Workload,Database,2,District
2105,DM,9,DRUG SUPPLY,DRUG SUPPLY,RPT,0,0,0,0,ASNEED,DRUG ALL,0,Drug Supply,Drug Supply,Report,2,District
2105,DM,9,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,0,0,0,0,ASNEED,DRUG ALL,0,Drug Supply,Drug Supply,Stock Card,2,District
2105,DM,9,DRUG EXPIRY,DRUG SUPPLY,RPT,0,0,0,0,ASNEED,DRUG ALL,0,Drug Expiry,Drug Supply,Report,2,District
2105,DM,9,DRUG EXPIRY,DRUG SUPPLY,CARD STOCK,0,0,0,0,ASNEED,DRUG ALL,0,Drug Expiry,Drug Supply,Stock Card,2,District
2107,DM,2,TEST BLOOD,NONE,REG BLDDNR,0,0,0,0,MONTHLY,PRESENT,0,Test Blood Donors,Not Transmitted,Blood Donor Register,2,District
2107,DM,2,TEST BLOOD,NONE,CARD RESLOG,0,0,0,0,MONTHLY,PRESENT,0,Test Blood Donors,Not Transmitted,Results Log Sheet,2,District
2107,DM,2,BLOODDONOR,NA,REG BLDDNR,0,0,0,0,DAILY,PLAN,0,Blood Donor,Not Available,Blood Donor Register,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD RESLOG,0,0,0,0,MONTHLY,DRUG ALL,0,Test HIV Positive,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD RESLOG,0,0,0,0,MONTHLY,RESMOB,0,Test HIV Positive,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD RESLOG,0,0,0,0,MONTHLY,STAFFING,0,Test HIV Positive,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,CD4COUNT,TEST,CARD RESLOG,0,0,0,0,MONTHLY,DRUG ALL,0,CD4 Count,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,CD4COUNT,TEST,CARD RESLOG,0,0,0,0,MONTHLY,RESMOB,0,CD4 Count,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,CD4COUNT,TEST,CARD RESLOG,0,0,0,0,MONTHLY,STAFFING,0,CD4 Count,Number of individuals tested,Results Log Sheet,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD STOCK,0,0,0,0,MONTHLY,DRUG ALL,0,Test HIV Positive,Number of individuals tested,Stock Card,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD STOCK,0,0,0,0,MONTHLY,RESMOB,0,Test HIV Positive,Number of individuals tested,Stock Card,2,District
2107,DM,3,TEST HIVPOS,TEST,CARD STOCK,0,0,0,0,MONTHLY,STAFFING,0,Test HIV Positive,Number of individuals tested,Stock Card,2,District
2107,DM,3,TEST HIVPOS,TREATINIT,REG CD4,0,0,0,0,DAILY,STAFFING,0,Test HIV Positive,Treatment Initiation,CD4 Count Register,2,District
2107,DM,3,PREGNANT,TREATINIT,REG CD4,0,0,0,0,DAILY,STAFFING,0,Target Population Pregnant Women,Treatment Initiation,CD4 Count Register,2,District
2107,DM,3,TEST CD4COUNT,TREATINIT,REG CD4,0,0,0,0,DAILY,STAFFING,0,Test CD4 Count,Treatment Initiation,CD4 Count Register,2,District
2107,DM,3,TEST HIVPOS REFER,REFER,CARD RESLOG,0,0,0,0,MONTHLY,STAFFING,0,Test HIV Positive and Referred,Referral,Results Log Sheet,2,District
2107,DM,3,TEST VIRAL,TEST VIRAL,CARD RESLOG,0,0,0,0,DAILY,DRUG CONSUMP,0,Test Viral Load,Test Viral Load,Results Log Sheet,2,District
2107,DM,3,TEST VIRAL,TEST VIRAL,CARD RESLOG,0,0,0,0,DAILY,TREATADHERE,0,Test Viral Load,Test Viral Load,Results Log Sheet,2,District
2107,DM,5,TEST FBV,NONE,CARD RESLOG,0,0,0,0,MONTHLY,SCREEN,0,Number of individuals tested through FBV,Not Transmitted,Results Log Sheet,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DRUG ALL,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DECISION,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DRUG MANAGE,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DRUG ALL,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DECISION,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,DRUG SUPPLY,REG HTC,0,0,0,0,MONTH Q,DRUG MANAGE,0,Test Kits Used,Drug Supply,HIV Testing and Counseling Register,2,District
2107,DM,7,TESTKIT,TESTKIT,CARD STOCK,0,0,0,0,DAILY M,DRUG ALL,0,Test Kits Used,Test Kits Used,Stock Card,2,District
2107,DM,7,DRUG STOCKOUT,DRUG SUPPLY,CARD LABST,0,0,0,0,DAILY M,NA,0,Drug Stock Out,Drug Supply,Laboratory Stock Card,2,District
2107,DM,8,EQUIPMAINTAIN,EQUIPMAINTAIN,LOG EQUIP,0,0,0,0,DAILY,PROGPERFORM,0,Equipment Maintenance,Equipment Maintenance,Equipment Log,2,District
