Program,Table,Element,Abbreviation,Topic,HIV_Flag,REPORT_Flag,TB_Flag,ART_Flag,Maternity_Flag,Date_Flag
BHT_EMR,OPD,Specific Primary Diagnosis (conditional),Specific,,N,N,N,N,N,N
BHT_EMR,OPD,Systolic/Diastolic Blood pressure,Systolic/Diastolic,,N,N,N,N,N,N
BHT_EMR,OPD,TA/Area of residence,TA/Area,,N,N,N,N,N,N
BHT_EMR,OPD,Takes alcohol,Takes,,N,N,N,N,N,N
BHT_EMR,OPD,Temperature,Temperature,,N,N,N,N,N,N
BHT_EMR,OPD,Type of Prescription,Type,,N,N,N,N,N,N
BHT_EMR,OPD,Type of sanitation,Type,,N,N,N,N,N,N
BHT_EMR,OPD,Weight (Kg),Weight,,N,N,N,N,N,N
BHT_EMR,OPD,Year of Birth/age estimate,Year,,N,N,N,N,Y,N
DHA_MIS,DHA,,,,N,N,N,N,N,N
DHA_MIS,DHA,% of ANC women HIV+,%,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,% of ANC women with HIV status ascertained,%,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,% of HIV+ ANC women on ART,%,ANC,Y,N,N,Y,N,N
DHA_MIS,DHA,(pre-) Eclampsia,(pre-),,N,N,N,N,N,N
DHA_MIS,DHA,0 Albend. doses,0,,N,N,N,N,N,N
DHA_MIS,DHA,0 SP doses,0,,N,N,N,N,N,N
DHA_MIS,DHA,0-1 TTV doses,0-1,,N,N,N,N,N,N
DHA_MIS,DHA,0-119 FeFo tablets,0-119,,N,N,N,N,N,N
DHA_MIS,DHA,0-3 doses missed,0-3,,N,N,N,N,N,N
DHA_MIS,DHA,0-5 SP tablets,0-5,,N,N,N,N,N,N
DHA_MIS,DHA,1,1,,N,N,N,N,N,N
DHA_MIS,DHA,1 Albend. dose,1,,N,N,N,N,N,N
DHA_MIS,DHA,1 SP dose (1 x 3 tabs),1,,N,N,N,N,N,N
DHA_MIS,DHA,10,10,,N,N,N,N,N,N
DHA_MIS,DHA,108 month survival all ages,108,,N,Y,N,N,N,N
DHA_MIS,DHA,108 month survival children,108,,N,Y,N,N,N,N
DHA_MIS,DHA,11,11,,N,N,N,N,N,N
DHA_MIS,DHA,12,12,,N,N,N,N,N,N
DHA_MIS,DHA,12 month survival adults (non B+),12,,N,Y,N,N,N,N
DHA_MIS,DHA,12 month survival all ages,12,,N,Y,N,N,N,N
DHA_MIS,DHA,12 month survival children,12,,N,Y,N,N,N,N
DHA_MIS,DHA,12 month survival OptionB+,12,,N,Y,N,N,N,N
DHA_MIS,DHA,120 month survival all ages,120,,N,Y,N,N,N,N
DHA_MIS,DHA,120 month survival children,120,,N,Y,N,N,N,N
DHA_MIS,DHA,120+ FeFo tablets,120+,,N,N,N,N,N,N
DHA_MIS,DHA,13,13,,N,N,N,N,N,N
DHA_MIS,DHA,14,14,,N,N,N,N,N,N
DHA_MIS,DHA,15,15,,N,N,N,N,N,N
DHA_MIS,DHA,16,16,,N,N,N,N,N,N
DHA_MIS,DHA,17,17,,N,Y,N,N,N,N
DHA_MIS,DHA,18 month survival all ages,18,,N,Y,N,N,N,N
DHA_MIS,DHA,1st follow-up visit,1st,,N,N,N,N,N,N
DHA_MIS,DHA,1st line adult,1st,,N,N,N,N,N,N
DHA_MIS,DHA,1st line paed,1st,,N,N,N,N,N,N
DHA_MIS,DHA,1st month of quarter,1st,,N,Y,N,N,N,N
DHA_MIS,DHA,2,2,,N,N,N,N,N,N
DHA_MIS,DHA,2+ TTV doses,2+,,N,N,N,N,N,N
DHA_MIS,DHA,24 month survival all ages,24,,N,Y,N,N,N,N
DHA_MIS,DHA,24 month survival children,24,,N,Y,N,N,N,N
DHA_MIS,DHA,24 month survival OptionB+,24,,N,Y,N,N,N,N
DHA_MIS,DHA,24-72hrs,24-72hrs,,N,N,N,N,N,N
DHA_MIS,DHA,2nd  follow-up visit,2nd,,N,N,N,N,N,N
DHA_MIS,DHA,2nd line adult,2nd,,N,N,N,N,N,N
DHA_MIS,DHA,2nd line paed,2nd,,N,N,N,N,N,N
DHA_MIS,DHA,2nd month of quarter,2nd,,N,Y,N,N,N,N
DHA_MIS,DHA,3,3,,N,N,N,N,N,N
DHA_MIS,DHA,3 chairs  table  testing surface,3,,N,N,N,N,N,N
DHA_MIS,DHA,36 month survival all ages,36,,N,Y,N,N,N,N
DHA_MIS,DHA,36 month survival children,36,,N,Y,N,N,N,N
DHA_MIS,DHA,36 month survival OptionB+,36,,N,Y,N,N,N,N
DHA_MIS,DHA,3rd month of quarter,3rd,,N,Y,N,N,N,N
DHA_MIS,DHA,3TC,3TC,,N,N,N,N,N,N
DHA_MIS,DHA,4,4,,N,N,N,N,N,N
DHA_MIS,DHA,4+ doses missed,4+,,N,N,N,N,N,N
DHA_MIS,DHA,48 month survival all ages,48,,N,Y,N,N,N,N
DHA_MIS,DHA,48 month survival children,48,,N,Y,N,N,N,N
DHA_MIS,DHA,48 month survival OptionB+,48,,N,Y,N,N,N,N
DHA_MIS,DHA,5,5,,N,N,N,N,N,N
DHA_MIS,DHA,5-9 days,9-May,,N,N,N,N,N,N
DHA_MIS,DHA,6,6,,N,N,N,N,N,N
DHA_MIS,DHA,6 month survival all ages,6,,N,Y,N,N,N,N
DHA_MIS,DHA,6 month survival children,6,,N,Y,N,N,N,N
DHA_MIS,DHA,6 month survival OptionB+,6,,N,Y,N,N,N,N
DHA_MIS,DHA,6+ SP tablets (2 x 3 tabs),6+,,N,N,N,N,N,N
DHA_MIS,DHA,60 month survival all ages,60,,N,Y,N,N,N,N
DHA_MIS,DHA,60 month survival children,60,,N,Y,N,N,N,N
DHA_MIS,DHA,7,7,,N,N,N,N,N,N
DHA_MIS,DHA,72 month survival all ages,72,,N,Y,N,N,N,N
DHA_MIS,DHA,72 month survival children,72,,N,Y,N,N,N,N
DHA_MIS,DHA,8,8,,N,N,N,N,N,N
DHA_MIS,DHA,84 month survival all ages,84,,N,Y,N,N,N,N
DHA_MIS,DHA,84 month survival children,84,,N,Y,N,N,N,N
DHA_MIS,DHA,9,9,,N,N,N,N,N,N
DHA_MIS,DHA,96 month survival all ages,96,,N,Y,N,N,N,N
DHA_MIS,DHA,96 month survival children,96,,N,Y,N,N,N,N
DHA_MIS,DHA,ABC,ABC,,N,N,N,N,N,N
DHA_MIS,DHA,ABC / 3TC,ABC,,N,N,N,N,N,N
DHA_MIS,DHA,Aciclovir,Aciclovir,,N,N,N,N,N,N
DHA_MIS,DHA,Adherence,Adherence,,N,N,N,N,N,N
DHA_MIS,DHA,Adherence recorded,Adherence,,N,N,N,N,N,N
DHA_MIS,DHA,Adherence unknown (not recorded),Adherence,,N,N,N,N,N,N
DHA_MIS,DHA,Ad-hoc allocation from warehouse,Ad-hoc,,N,N,N,N,N,N
DHA_MIS,DHA,Admissions in the reporting period,Admissions,,N,N,N,N,N,N
DHA_MIS,DHA,Adult / paed formulation,Adult,,N,N,N,N,N,N
DHA_MIS,DHA,Adult formulation,Adult,,N,N,N,N,N,N
DHA_MIS,DHA,Adult formulation drug,Adult,,N,N,N,N,N,N
DHA_MIS,DHA,Adult formulations,Adult,,N,N,N,N,N,N
DHA_MIS,DHA,Adult second line,Adult,,N,N,N,N,N,N
DHA_MIS,DHA,Adults 15+ years,Adults,OPD,N,N,N,N,N,N
DHA_MIS,DHA,Adults 15+ yrs,Adults,OPD,N,N,N,N,N,N
DHA_MIS,DHA,AEHO Assitant Environmental Health Officer,AEHO,,N,N,N,N,N,N
DHA_MIS,DHA,After 72hrs,After,,N,N,N,N,N,N
DHA_MIS,DHA,After 9 days,After,,N,N,N,N,N,N
DHA_MIS,DHA,Age,Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age 12 months,Age,,N,Y,N,N,N,N
DHA_MIS,DHA,Age 2 months,Age,,N,Y,N,N,N,N
DHA_MIS,DHA,Age 24 months,Age,,N,Y,N,N,N,N
DHA_MIS,DHA,Age at ART initiation,Age,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,Age at registration,Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age cohort outcomes,Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age cohorts (birth month),Age,,N,Y,N,N,Y,N
DHA_MIS,DHA,Age group,Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age group A (0-19 years),Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age group A (less than 1month),Age,,N,Y,N,N,N,N
DHA_MIS,DHA,Age group B (1month -14yrs),Age,,N,Y,N,N,N,N
DHA_MIS,DHA,Age group B (20-24 years),Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age group C ( 15-24yrs),Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age group C (25+ years),Age,,N,N,N,N,N,N
DHA_MIS,DHA,Age group D ( 25yrs and over),Age,,N,N,N,N,N,N
DHA_MIS,DHA,Albendazole,Albendazole,,N,N,N,N,N,N
DHA_MIS,DHA,Albendazole (Deworming),Albendazole,,N,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposed,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposed AZT,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposed no ARV,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposed NVP,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposed NVP+AZT,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive HIV exposure unknown,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive not HIV exposed,Alive,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,Alive on ART at site of last registration,Alive,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,All patients (checked data),All,,N,Y,N,N,N,N
DHA_MIS,DHA,All patients (unchecked data),All,,N,Y,N,N,N,N
DHA_MIS,DHA,Already on ART,Already,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,Already on ART (TB prog),Already,ART,Y,N,Y,Y,N,N
DHA_MIS,DHA,Already on ART when starting ANC,Already,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,Alternative first line unspecified,Alternative,,N,N,N,N,N,N
DHA_MIS,DHA,Amitriptylline,Amitriptylline,,N,N,N,N,N,N
DHA_MIS,DHA,Amoxicillin / Clavulanic acid,Amoxicillin,,N,N,N,N,N,N
DHA_MIS,DHA,ANC,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC / Mat services at this site,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC booking cohort  - 3rd month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC booking cohort - 1st month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC booking cohort - 2nd month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC clinic register,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC cohort analysis,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC cohort reports for all 3 months,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC new registration - 1st month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC new registration - 2nd month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC new registration - 3rd month,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANC new registration report ver1,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC Program,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC register correctly filled,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC report check sums,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC report ver2,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC report ver3,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC report ver4,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC services report,ANC,ANC,Y,N,N,N,N,N
DHA_MIS,DHA,ANC women after 6 months,ANC,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,ANCNewRegArteli,ANCNewRegArteli,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCNewRegHiv,ANCNewRegHiv,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCNewRegTrim,ANCNewRegTrim,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcArteli,ANCOutcArteli,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcCpt,ANCOutcCpt,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcEcl,ANCOutcEcl,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcFefo,ANCOutcFefo,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcHiv,ANCOutcHiv,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcPtBaby,ANCOutcPtBaby,ANC,N,N,Y,N,N,N
DHA_MIS,DHA,ANCOutcPtMoth,ANCOutcPtMoth,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcSp,ANCOutcSp,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcSyp,ANCOutcSyp,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcTrim,ANCOutcTrim,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcTtv,ANCOutcTtv,ANC,N,N,N,N,N,N
DHA_MIS,DHA,ANCOutcVis,ANCOutcVis,ANC,N,N,N,N,N,N
DHA_MIS,DHA,Antenatal Care,Antenatal,,N,N,N,N,N,N
DHA_MIS,DHA,Antibiotics,Antibiotics,,N,N,N,N,N,N
DHA_MIS,DHA,Anticonvulsive,Anticonvulsive,,N,N,N,N,N,N
DHA_MIS,DHA,Anti-malarials,Anti-malarials,,N,N,N,N,N,N
DHA_MIS,DHA,Antiseptic / decontamination solution available,Antiseptic,,N,N,N,N,N,N
DHA_MIS,DHA,Antiseptic solution made up according to SOP,Antiseptic,,N,N,N,N,N,N
DHA_MIS,DHA,Any AE,Any,,N,N,N,N,N,N
DHA_MIS,DHA,Any ANC women not tested last month,Any,ANC,Y,Y,N,N,N,N
DHA_MIS,DHA,Any ARVs,Any,,N,N,N,N,N,N
DHA_MIS,DHA,Any obstetric complications,Any,,N,N,N,N,N,N
DHA_MIS,DHA,Any side effects,Any,,N,N,N,N,N,N
DHA_MIS,DHA,Army,Army,,N,N,N,N,N,N
DHA_MIS,DHA,ART,ART,ART,N,N,N,N,N,N
DHA_MIS,DHA,ART - 2-week visits recorded on footer,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART - All case finding columns complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Blue and yellow cards correctly selected,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Card header complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Case finding data match cards,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Confirmatory HIV tests recorded,ART,HIV,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Cumul cohort report (reg details) complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Cumulative cohort outcome report accurate,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Doses missed recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Occupation recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Outcome data report complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Outcome dates specified,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Outcomes complete  updated  dates specified,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Outcomes complete and updated,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - PMTCT recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Quart ART coh report (reg details) complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Reg numbers correct and match cards,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART - Regimen and side effects recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Registration continuous,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - RegNo's correct for transfers in,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Special stage defining conditions recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - TB recorded,ART,ART,Y,N,Y,Y,N,N
DHA_MIS,DHA,ART - 'TB status current' recorded at all visits,ART,ART,Y,Y,Y,Y,N,N
DHA_MIS,DHA,ART - Transfer-ins in recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Visit columns complete,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - Weight recorded each visit,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART - WHO stage conditions recorded,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART (by time of initiation),ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART (for assessment),ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART (initiation before or during pregnancy),ART,ART,Y,N,N,Y,Y,N
DHA_MIS,DHA,ART 0-3 weeks,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART 4+ weeks,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART clinic days per week,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART clinic logistics,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART clinic registrations,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART cohort analysis,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART cohort registration group outcomes,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART eligibility,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART eligibility determined,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART eligibility summary,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART eligible,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART follow-up days,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART init and contin direct at ANC/MCH,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART initiated before pregnancy,ART,ART,Y,N,N,Y,Y,N
DHA_MIS,DHA,ART initiated during labour,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART initiated in 1st / 2nd trimester,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART initiated in 3rd trimester,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART initiation days,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART initiations after recent TB (ART prog),ART,ART,Y,N,Y,Y,N,N
DHA_MIS,DHA,ART initiations with current TB (ART prog),ART,ART,Y,N,Y,Y,N,N
DHA_MIS,DHA,ART not initiated,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART outcomes,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART outcomes (prim+sec) ver8,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART outcomes (primary) ver8,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART outcomes cumulative,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART outcomes validation,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART pat. card adult (yellow),ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART pat. card paed. (blue),ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART patients in transit between sites,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART patients on CPT,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART patients walking,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART patients working,ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART program,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART regimen hierarchy,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART regimens,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART register,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART registration data cumulative,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART registration data quarter,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART registration data ver8,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART re-initiations,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART side effects,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART survival 108 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 12 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 12 months (children),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 12 months (Option B+),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 120 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 24 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 24 months (Option B+),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 36 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 36 months (Option B+),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 48 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 48 months (Option B+),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 6 months (Option B+),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 60 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 72 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 84 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival 96 months (all ages),ART,ART,Y,Y,N,Y,N,N
DHA_MIS,DHA,ART survival analysis,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART survival analysis (data export),ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART transfers in,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,ART women on Depo,ART,ART,Y,N,N,Y,N,N
DHA_MIS,DHA,Artesunate,Artesunate,,N,N,N,N,N,N
DHA_MIS,DHA,Artesunate / amodiaquine,Artesunate,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutc,ARTOutc,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutcAdh,ARTOutcAdh,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutcDied,ARTOutcDied,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutcRegim,ARTOutcRegim,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutcSE,ARTOutcSE,,N,N,N,N,N,N
DHA_MIS,DHA,ARTOutcTB,ARTOutcTB,,N,N,Y,N,N,N
DHA_MIS,DHA,ARTRegAge,ARTRegAge,,N,N,N,N,N,N
DHA_MIS,DHA,ARTRegRsn,ARTRegRsn,,N,N,N,N,N,N
DHA_MIS,DHA,ARTRegSex,ARTRegSex,,N,N,N,N,N,N
DHA_MIS,DHA,ARTRegTB,ARTRegTB,,N,N,Y,N,N,N
DHA_MIS,DHA,ARTRegType,ARTRegType,,N,N,N,N,N,N
DHA_MIS,DHA,ARV drug register,ARV,,N,N,N,N,N,N
DHA_MIS,DHA,ARV drug register complete,ARV,,N,N,N,N,N,N
DHA_MIS,DHA,ARV during labour,ARV,,N,N,N,N,N,N
DHA_MIS,DHA,ARV during pregnancy,ARV,,N,N,N,N,Y,N
DHA_MIS,DHA,ARVs,ARVs,,N,N,N,N,N,N
DHA_MIS,DHA,ARVs dispensed for infant,ARVs,,N,N,N,N,N,N
DHA_MIS,DHA,ARVs during labour (among HIV pos),ARVs,HIV,Y,N,N,N,N,N
DHA_MIS,DHA,ARVs during pregnancy (among HIV pos),ARVs,HIV,Y,N,N,N,Y,N
DHA_MIS,DHA,Asphyxia,Asphyxia,,N,N,N,N,N,N
DHA_MIS,DHA,ATV / r,ATV,,N,N,N,N,N,N
DHA_MIS,DHA,Auxiliary Staff,Auxiliary,,N,N,N,N,N,N
DHA_MIS,DHA,AVD,AVD,,N,N,N,N,N,N
DHA_MIS,DHA,Azithromycin,Azithromycin,,N,N,N,N,N,N
DHA_MIS,DHA,AZT,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT / 3TC,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT / 3TC / NVP,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT 0-3 weeks,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT 4+ weeks,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT combination prophylaxis,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT combination regimen,AZT,,N,N,N,N,N,N
DHA_MIS,DHA,AZT-based adult,AZT-based,,N,N,N,N,N,N
DHA_MIS,DHA,AZT-based paed,AZT-based,,N,N,N,N,N,N
DHA_MIS,DHA,BA,BA,,N,N,N,N,N,N
DHA_MIS,DHA,Baby's ARVs dispensed,Baby's,,N,N,N,N,N,N
DHA_MIS,DHA,Bad stock management at site,Bad,,N,N,N,N,N,N
DHA_MIS,DHA,Balaka,Balaka,,N,N,N,N,N,N
DHA_MIS,DHA,Balance (recorded),Balance,,N,N,N,N,N,N
DHA_MIS,DHA,Baylor,Baylor,,N,N,N,N,N,N
DHA_MIS,DHA,Before 5days,Before,,N,N,N,N,N,N
DHA_MIS,DHA,Below 24hrs,Below,,N,N,N,N,N,N
DHA_MIS,DHA,Benzathine Penicillin,Benzathine,,N,N,N,N,N,N
DHA_MIS,DHA,BF not started within 60min,BF,,N,N,N,N,N,N
DHA_MIS,DHA,BF started within 60min,BF,,N,N,N,N,N,N
DHA_MIS,DHA,Blantyre,Blantyre,,N,N,N,N,N,N
DHA_MIS,DHA,BldHepB,BldHepB,,N,N,N,N,N,N
DHA_MIS,DHA,BldHepC,BldHepC,,N,N,N,N,N,N
DHA_MIS,DHA,BldHIV,BldHIV,,N,N,N,N,N,N
DHA_MIS,DHA,BldMal,BldMal,,N,N,N,N,N,N
DHA_MIS,DHA,BldSumOutc,BldSumOutc,,N,N,N,N,N,N
DHA_MIS,DHA,BldSyp,BldSyp,,N,N,N,N,N,N
DHA_MIS,DHA,BldXmatch,BldXmatch,,N,N,N,N,N,N
DHA_MIS,DHA,Bleomycine,Bleomycine,,N,N,N,N,N,N
DHA_MIS,DHA,blist packs,blist,,N,N,N,N,N,N
DHA_MIS,DHA,Blood Collection,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood donor register,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood group typing (for units and patients),Blood,,N,Y,N,N,N,N
DHA_MIS,DHA,Blood lancet,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood safety,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood safety - 1st month,Blood,,N,Y,N,N,N,N
DHA_MIS,DHA,Blood safety - 2nd month,Blood,,N,Y,N,N,N,N
DHA_MIS,DHA,Blood safety - 3rd month,Blood,,N,Y,N,N,N,N
DHA_MIS,DHA,Blood safety report,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood safety report check sums,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood safety report version 1,Blood,,N,N,N,N,N,N
DHA_MIS,DHA,Blood transfusion,Blood,,N,N,N,N,N,N
